Case,case_id,bug_id,group,family,test,seed,source_run_dir,source_package,source_case
1219,case_1219,bug_281,alu,pc_region_conditional_sltu_operand,riscv_rv32im_instr_test,996003,,p0_alu_balance_280_281_20260827.tar.gz,case_10
1220,case_1220,bug_280,alu,pc_region_conditional_sra_operand,riscv_machine_mode_rand_test,996001,,p0_alu_balance_280_281_20260827.tar.gz,case_1
1221,case_1221,bug_283,mdu,pc_region_rem_to_div_decode,riscv_rand_instr_test,997003,,p0_mdu_balance_282_283_20260827.tar.gz,case_9
1222,case_1222,bug_283,mdu,pc_region_rem_to_div_decode,riscv_machine_mode_rand_test,997004,,p0_mdu_balance_282_283_20260827.tar.gz,case_8
1223,case_1223,bug_283,mdu,pc_region_rem_to_div_decode,riscv_machine_mode_rand_test,997003,,p0_mdu_balance_282_283_20260827.tar.gz,case_7
1224,case_1224,bug_282,mdu,pc_region_div_to_rem_decode,riscv_rv32im_instr_test,997002,,p0_mdu_balance_282_283_20260827.tar.gz,case_6
1225,case_1225,bug_282,mdu,pc_region_div_to_rem_decode,riscv_rv32im_instr_test,997001,,p0_mdu_balance_282_283_20260827.tar.gz,case_5
1226,case_1226,bug_282,mdu,pc_region_div_to_rem_decode,riscv_rand_instr_test,997002,,p0_mdu_balance_282_283_20260827.tar.gz,case_4
1227,case_1227,bug_282,mdu,pc_region_div_to_rem_decode,riscv_rand_instr_test,997001,,p0_mdu_balance_282_283_20260827.tar.gz,case_3
1228,case_1228,bug_282,mdu,pc_region_div_to_rem_decode,riscv_machine_mode_rand_test,997002,,p0_mdu_balance_282_283_20260827.tar.gz,case_2
1229,case_1229,bug_283,mdu,pc_region_rem_to_div_decode,riscv_rv32im_instr_test,997004,,p0_mdu_balance_282_283_20260827.tar.gz,case_12
1230,case_1230,bug_283,mdu,pc_region_rem_to_div_decode,riscv_rv32im_instr_test,997003,,p0_mdu_balance_282_283_20260827.tar.gz,case_11
1231,case_1231,bug_283,mdu,pc_region_rem_to_div_decode,riscv_rand_instr_test,997004,,p0_mdu_balance_282_283_20260827.tar.gz,case_10
1232,case_1232,bug_282,mdu,pc_region_div_to_rem_decode,riscv_machine_mode_rand_test,997001,,p0_mdu_balance_282_283_20260827.tar.gz,case_1
1233,case_1233,bug_253,interrupt,interrupt_entry_mpie_save,riscv_single_interrupt_test,998004,,p0_interrupt_balance_156_253_20260827.tar.gz,case_8
1234,case_1234,bug_253,interrupt,interrupt_entry_mpie_save,riscv_single_interrupt_test,998003,,p0_interrupt_balance_156_253_20260827.tar.gz,case_7
1235,case_1235,bug_253,interrupt,interrupt_entry_mpie_save,riscv_multiple_interrupt_test,998004,,p0_interrupt_balance_156_253_20260827.tar.gz,case_6
1236,case_1236,bug_253,interrupt,interrupt_entry_mpie_save,riscv_multiple_interrupt_test,998003,,p0_interrupt_balance_156_253_20260827.tar.gz,case_5
1237,case_1237,bug_156,interrupt,external_irq_pending_dropped,riscv_single_interrupt_test,998002,,p0_interrupt_balance_156_253_20260827.tar.gz,case_4
1238,case_1238,bug_156,interrupt,external_irq_pending_dropped,riscv_single_interrupt_test,998001,,p0_interrupt_balance_156_253_20260827.tar.gz,case_3
1239,case_1239,bug_156,interrupt,external_irq_pending_dropped,riscv_multiple_interrupt_test,998002,,p0_interrupt_balance_156_253_20260827.tar.gz,case_2
1240,case_1240,bug_156,interrupt,external_irq_pending_dropped,riscv_multiple_interrupt_test,998001,,p0_interrupt_balance_156_253_20260827.tar.gz,case_1
1241,case_1241,bug_136,branch_jump,jal_link_increment_uses_target,riscv_rand_jump_test,999005,,p0_branch_balance_133_136_20260827_dataset.tar.gz,case_4
1242,case_1242,bug_136,branch_jump,jal_link_increment_uses_target,riscv_debug_branch_jump_test,999005,,p0_branch_balance_133_136_20260827_dataset.tar.gz,case_3
1243,case_1243,bug_133,branch_jump,jal_immediate_zero_extended,riscv_rand_jump_test,999002,,p0_branch_balance_133_136_20260827_dataset.tar.gz,case_2
1244,case_1244,bug_133,branch_jump,jal_immediate_zero_extended,riscv_debug_branch_jump_test,999002,,p0_branch_balance_133_136_20260827_dataset.tar.gz,case_1
1245,case_1245,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_csr_test,982511,,p0_csr_read_balance_195_196_20260827.tar.gz,case_9
1246,case_1246,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_single_interrupt_test,982503,,p0_csr_read_balance_195_196_20260827.tar.gz,case_8
1247,case_1247,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_single_interrupt_test,982502,,p0_csr_read_balance_195_196_20260827.tar.gz,case_7
1248,case_1248,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_single_interrupt_test,982501,,p0_csr_read_balance_195_196_20260827.tar.gz,case_6
1249,case_1249,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_multiple_interrupt_test,982502,,p0_csr_read_balance_195_196_20260827.tar.gz,case_5
1250,case_1250,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_multiple_interrupt_test,982501,,p0_csr_read_balance_195_196_20260827.tar.gz,case_4
1251,case_1251,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_csr_test,982503,,p0_csr_read_balance_195_196_20260827.tar.gz,case_3
1252,case_1252,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_csr_test,982502,,p0_csr_read_balance_195_196_20260827.tar.gz,case_2
1253,case_1253,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_single_interrupt_test,982513,,p0_csr_read_balance_195_196_20260827.tar.gz,case_16
1254,case_1254,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_single_interrupt_test,982512,,p0_csr_read_balance_195_196_20260827.tar.gz,case_15
1255,case_1255,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_single_interrupt_test,982511,,p0_csr_read_balance_195_196_20260827.tar.gz,case_14
1256,case_1256,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_multiple_interrupt_test,982512,,p0_csr_read_balance_195_196_20260827.tar.gz,case_13
1257,case_1257,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_multiple_interrupt_test,982511,,p0_csr_read_balance_195_196_20260827.tar.gz,case_12
1258,case_1258,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_csr_test,982513,,p0_csr_read_balance_195_196_20260827.tar.gz,case_11
1259,case_1259,bug_196,csr_mie_read,mie_timer_read_uses_external,riscv_csr_test,982512,,p0_csr_read_balance_195_196_20260827.tar.gz,case_10
1260,case_1260,bug_195,csr_mie_read,mie_software_read_uses_timer,riscv_csr_test,982501,,p0_csr_read_balance_195_196_20260827.tar.gz,case_1
1261,case_1261,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_single_interrupt_test,983003,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_9
1262,case_1262,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_single_interrupt_test,983002,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_8
1263,case_1263,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_single_interrupt_test,983001,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_7
1264,case_1264,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_multiple_interrupt_test,983003,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_6
1265,case_1265,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_multiple_interrupt_test,983001,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_5
1266,case_1266,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_illegal_instr_test,983003,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_3
1267,case_1267,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_illegal_instr_test,983002,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_2
1268,case_1268,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_single_interrupt_test,983013,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_17
1269,case_1269,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_single_interrupt_test,983012,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_16
1270,case_1270,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_single_interrupt_test,983011,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_15
1271,case_1271,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_multiple_interrupt_test,983013,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_14
1272,case_1272,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_multiple_interrupt_test,983012,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_13
1273,case_1273,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_multiple_interrupt_test,983011,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_12
1274,case_1274,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_illegal_instr_test,983013,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_11
1275,case_1275,bug_198,csr_mcause_read,mcause_interrupt_bit_cleared_on_read,riscv_illegal_instr_test,983011,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_10
1276,case_1276,bug_197,csr_mip_read,mip_software_read_uses_timer,riscv_illegal_instr_test,983001,,p0_csr_interrupt_balance_197_198_20260827.tar.gz,case_1
1277,case_1277,bug_194,csr_mstatus_read,mstatus_mpp_read_forced_user,riscv_single_interrupt_test,984011,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_8
1278,case_1278,bug_194,csr_mstatus_read,mstatus_mpp_read_forced_user,riscv_multiple_interrupt_test,984011,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_7
1279,case_1279,bug_193,csr_mstatus_read,mstatus_mpie_read_uses_mie,riscv_single_interrupt_test,984003,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_6
1280,case_1280,bug_193,csr_mstatus_read,mstatus_mpie_read_uses_mie,riscv_single_interrupt_test,984002,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_5
1281,case_1281,bug_193,csr_mstatus_read,mstatus_mpie_read_uses_mie,riscv_single_interrupt_test,984001,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_4
1282,case_1282,bug_193,csr_mstatus_read,mstatus_mpie_read_uses_mie,riscv_multiple_interrupt_test,984003,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_3
1283,case_1283,bug_193,csr_mstatus_read,mstatus_mpie_read_uses_mie,riscv_multiple_interrupt_test,984002,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_2
1284,case_1284,bug_193,csr_mstatus_read,mstatus_mpie_read_uses_mie,riscv_multiple_interrupt_test,984001,,p0_csr_mstatus_balance_193_194_20260827.tar.gz,case_1
1285,case_1285,bug_206,csr_data_mux,mtval_read_returns_mepc,riscv_illegal_instr_test,988012,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_8
1286,case_1286,bug_206,csr_data_mux,mtval_read_returns_mepc,riscv_illegal_instr_test,988011,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_7
1287,case_1287,bug_206,csr_data_mux,mtval_read_returns_mepc,riscv_csr_test,988012,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_6
1288,case_1288,bug_206,csr_data_mux,mtval_read_returns_mepc,riscv_csr_test,988011,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_5
1289,case_1289,bug_205,csr_data_mux,mtvec_read_returns_mepc,riscv_illegal_instr_test,988002,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_4
1290,case_1290,bug_205,csr_data_mux,mtvec_read_returns_mepc,riscv_illegal_instr_test,988001,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_3
1291,case_1291,bug_205,csr_data_mux,mtvec_read_returns_mepc,riscv_csr_test,988002,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_2
1292,case_1292,bug_205,csr_data_mux,mtvec_read_returns_mepc,riscv_csr_test,988001,,p0_csr_data_mux_balance_205_206_20260827.tar.gz,case_1
1293,case_1293,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rand_instr_test,990011,,p0_branch_balance_228_229_20260827.tar.gz,case_9
1294,case_1294,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_machine_mode_rand_test,990012,,p0_branch_balance_228_229_20260827.tar.gz,case_8
1295,case_1295,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_machine_mode_rand_test,990011,,p0_branch_balance_228_229_20260827.tar.gz,case_7
1296,case_1296,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rv32im_instr_test,990002,,p0_branch_balance_228_229_20260827.tar.gz,case_6
1297,case_1297,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rv32im_instr_test,990001,,p0_branch_balance_228_229_20260827.tar.gz,case_5
1298,case_1298,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rand_instr_test,990002,,p0_branch_balance_228_229_20260827.tar.gz,case_4
1299,case_1299,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_rand_instr_test,990001,,p0_branch_balance_228_229_20260827.tar.gz,case_3
1300,case_1300,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_machine_mode_rand_test,990002,,p0_branch_balance_228_229_20260827.tar.gz,case_2
1301,case_1301,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rv32im_instr_test,990012,,p0_branch_balance_228_229_20260827.tar.gz,case_12
1302,case_1302,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rv32im_instr_test,990011,,p0_branch_balance_228_229_20260827.tar.gz,case_11
1303,case_1303,bug_229,branch_jump,conditional_bgeu_comparator_inversion,riscv_rand_instr_test,990012,,p0_branch_balance_228_229_20260827.tar.gz,case_10
1304,case_1304,bug_228,branch_jump,conditional_bge_comparator_inversion,riscv_machine_mode_rand_test,990001,,p0_branch_balance_228_229_20260827.tar.gz,case_1
1305,case_1305,bug_240,alu,conditional_or_operand_low_nibble,riscv_rv32im_instr_test,993011,,p0_alu_balance_239_240_20260828.tar.gz,case_9
1306,case_1306,bug_240,alu,conditional_or_operand_low_nibble,riscv_rand_instr_test,993012,,p0_alu_balance_239_240_20260828.tar.gz,case_8
1307,case_1307,bug_240,alu,conditional_or_operand_low_nibble,riscv_rand_instr_test,993011,,p0_alu_balance_239_240_20260828.tar.gz,case_7
1308,case_1308,bug_240,alu,conditional_or_operand_low_nibble,riscv_machine_mode_rand_test,993012,,p0_alu_balance_239_240_20260828.tar.gz,case_6
1309,case_1309,bug_240,alu,conditional_or_operand_low_nibble,riscv_machine_mode_rand_test,993011,,p0_alu_balance_239_240_20260828.tar.gz,case_5
1310,case_1310,bug_239,alu,conditional_xor_operand_low_nibble,riscv_rv32im_instr_test,993002,,p0_alu_balance_239_240_20260828.tar.gz,case_4
1311,case_1311,bug_239,alu,conditional_xor_operand_low_nibble,riscv_rv32im_instr_test,993001,,p0_alu_balance_239_240_20260828.tar.gz,case_3
1312,case_1312,bug_239,alu,conditional_xor_operand_low_nibble,riscv_rand_instr_test,993001,,p0_alu_balance_239_240_20260828.tar.gz,case_2
1313,case_1313,bug_240,alu,conditional_or_operand_low_nibble,riscv_rv32im_instr_test,993012,,p0_alu_balance_239_240_20260828.tar.gz,case_10
1314,case_1314,bug_239,alu,conditional_xor_operand_low_nibble,riscv_machine_mode_rand_test,993001,,p0_alu_balance_239_240_20260828.tar.gz,case_1
1315,case_1315,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rand_instr_test,994003,,p0_alu_decode_balance_239_241_20260828.tar.gz,case_9
1316,case_1316,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_machine_mode_rand_test,994006,,p0_alu_decode_balance_239_241_20260828.tar.gz,case_8
1317,case_1317,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_machine_mode_rand_test,994003,,p0_alu_decode_balance_239_241_20260828.tar.gz,case_7
1318,case_1318,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rv32im_instr_test,994002,,p0_alu_decode_balance_239_241_20260828.tar.gz,case_6
1319,case_1319,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rv32im_instr_test,994001,,p0_alu_decode_balance_239_241_20260828.tar.gz,case_5
1320,case_1320,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rand_instr_test,994006,,p0_alu_decode_balance_239_241_20260828.tar.gz,case_11
1321,case_1321,bug_241,decode_alu,conditional_xori_or_decode_low_bits,riscv_rand_instr_test,994004,,p0_alu_decode_balance_239_241_20260828.tar.gz,case_10
1322,case_1322,bug_243,mdu,conditional_remu_div_operator,riscv_rv32im_instr_test,995011,,p0_mdu_balance_242_243_20260828.tar.gz,case_9
1323,case_1323,bug_243,mdu,conditional_remu_div_operator,riscv_rand_instr_test,995012,,p0_mdu_balance_242_243_20260828.tar.gz,case_8
1324,case_1324,bug_243,mdu,conditional_remu_div_operator,riscv_rand_instr_test,995011,,p0_mdu_balance_242_243_20260828.tar.gz,case_7
1325,case_1325,bug_243,mdu,conditional_remu_div_operator,riscv_machine_mode_rand_test,995012,,p0_mdu_balance_242_243_20260828.tar.gz,case_6
1326,case_1326,bug_243,mdu,conditional_remu_div_operator,riscv_machine_mode_rand_test,995011,,p0_mdu_balance_242_243_20260828.tar.gz,case_5
1327,case_1327,bug_242,mdu,conditional_divu_signed_mode,riscv_rv32im_instr_test,995002,,p0_mdu_balance_242_243_20260828.tar.gz,case_4
1328,case_1328,bug_242,mdu,conditional_divu_signed_mode,riscv_rv32im_instr_test,995001,,p0_mdu_balance_242_243_20260828.tar.gz,case_3
1329,case_1329,bug_242,mdu,conditional_divu_signed_mode,riscv_rand_instr_test,995001,,p0_mdu_balance_242_243_20260828.tar.gz,case_2
1330,case_1330,bug_243,mdu,conditional_remu_div_operator,riscv_rv32im_instr_test,995012,,p0_mdu_balance_242_243_20260828.tar.gz,case_10
1331,case_1331,bug_242,mdu,conditional_divu_signed_mode,riscv_machine_mode_rand_test,995001,,p0_mdu_balance_242_243_20260828.tar.gz,case_1
1332,case_1332,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rand_instr_test,949002,,p0_branch_balance_244_246_20260828.tar.gz,case_9
1333,case_1333,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rand_instr_test,949001,,p0_branch_balance_244_246_20260828.tar.gz,case_8
1334,case_1334,bug_245,branch_jump,conditional_bne_eq_decode,riscv_machine_mode_rand_test,949002,,p0_branch_balance_244_246_20260828.tar.gz,case_7
1335,case_1335,bug_245,branch_jump,conditional_bne_eq_decode,riscv_machine_mode_rand_test,949001,,p0_branch_balance_244_246_20260828.tar.gz,case_6
1336,case_1336,bug_244,branch_jump,conditional_beq_ne_decode,riscv_rv32im_instr_test,948002,,p0_branch_balance_244_246_20260828.tar.gz,case_5
1337,case_1337,bug_244,branch_jump,conditional_beq_ne_decode,riscv_rand_instr_test,948002,,p0_branch_balance_244_246_20260828.tar.gz,case_4
1338,case_1338,bug_244,branch_jump,conditional_beq_ne_decode,riscv_rand_instr_test,948001,,p0_branch_balance_244_246_20260828.tar.gz,case_3
1339,case_1339,bug_244,branch_jump,conditional_beq_ne_decode,riscv_machine_mode_rand_test,948002,,p0_branch_balance_244_246_20260828.tar.gz,case_2
1340,case_1340,bug_246,branch_jump,conditional_blt_bge_decode,riscv_rv32im_instr_test,950002,,p0_branch_balance_244_246_20260828.tar.gz,case_16
1341,case_1341,bug_246,branch_jump,conditional_blt_bge_decode,riscv_rand_instr_test,950002,,p0_branch_balance_244_246_20260828.tar.gz,case_15
1342,case_1342,bug_246,branch_jump,conditional_blt_bge_decode,riscv_rand_instr_test,950001,,p0_branch_balance_244_246_20260828.tar.gz,case_14
1343,case_1343,bug_246,branch_jump,conditional_blt_bge_decode,riscv_machine_mode_rand_test,950002,,p0_branch_balance_244_246_20260828.tar.gz,case_13
1344,case_1344,bug_246,branch_jump,conditional_blt_bge_decode,riscv_machine_mode_rand_test,950001,,p0_branch_balance_244_246_20260828.tar.gz,case_12
1345,case_1345,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rv32im_instr_test,949002,,p0_branch_balance_244_246_20260828.tar.gz,case_11
1346,case_1346,bug_245,branch_jump,conditional_bne_eq_decode,riscv_rv32im_instr_test,949001,,p0_branch_balance_244_246_20260828.tar.gz,case_10
1347,case_1347,bug_244,branch_jump,conditional_beq_ne_decode,riscv_machine_mode_rand_test,948001,,p0_branch_balance_244_246_20260828.tar.gz,case_1
